0.125	97.223	108.38	124.1	112.51	115.01	119.4	110.08	112.36	109.85	110.34	115.05	112.92	109.75	117.3	121.61	119.43	121.91	117.14	115.88	111.99	112.14	109.91	112.81	117	125.23	122.45	117.67	116.19	123.54	118.8	124.09	117.31	119.93	117.71	112.33	112.16	112.34	112.83	117.48	115.07	109.98	120.35	118.94	110.07	123.12	120.08	119.79	108.63	112.62	135.71	110.05	119.22	114.86	108.28	126.06	124.97	125.09	124.25	120.49	132.96
0.1255	97.302	108.56	124.31	112.65	115.1	119.5	110.25	112.45	109.94	110.43	115.16	113.06	109.88	117.4	121.67	119.54	122.04	117.25	115.99	112.09	112.27	110.03	112.92	117.1	125.35	122.57	117.77	116.36	123.68	119.02	124.22	117.46	120.06	117.86	112.49	112.32	112.49	112.99	117.59	115.22	110.17	120.46	119.02	110.17	123.19	120.21	119.88	108.83	112.87	135.9	110.18	119.29	114.94	108.37	126.18	125.03	125.2	124.32	120.6	133.01
0.126	97.381	108.73	124.52	112.78	115.18	119.61	110.42	112.53	110.03	110.52	115.27	113.2	110	117.5	121.74	119.66	122.17	117.36	116.1	112.19	112.39	110.16	113.03	117.19	125.48	122.7	117.87	116.54	123.81	119.24	124.36	117.6	120.19	118.01	112.65	112.47	112.65	113.16	117.7	115.36	110.36	120.58	119.09	110.28	123.27	120.34	119.98	109.04	113.12	136.09	110.3	119.36	115.03	108.47	126.3	125.09	125.32	124.39	120.7	133.07
0.1265	97.46	108.9	124.73	112.91	115.27	119.72	110.6	112.61	110.12	110.61	115.38	113.34	110.13	117.6	121.8	119.77	122.29	117.47	116.21	112.29	112.52	110.29	113.14	117.29	125.6	122.82	117.97	116.71	123.94	119.24	124.5	117.74	120.32	118.16	112.81	112.62	112.8	113.33	117.8	115.5	110.55	120.69	119.17	110.38	123.35	120.48	120.07	109.24	113.38	136.27	110.43	119.43	115.11	108.56	126.41	125.15	125.43	124.46	120.8	133.12
0.127	97.539	109.08	124.94	113.05	115.36	119.83	110.77	112.69	110.21	110.7	115.49	113.49	110.25	117.7	121.87	119.89	122.42	117.58	116.32	112.4	112.65	110.41	113.25	117.38	125.72	122.94	118.06	116.88	124.07	119.41	124.63	117.89	120.46	118.31	112.96	112.77	112.96	113.49	117.91	115.64	110.74	120.8	119.25	110.48	123.42	120.61	120.17	109.45	113.63	136.46	110.55	119.5	115.2	108.65	126.53	125.21	125.54	124.54	120.91	133.17
0.1275	97.618	109.25	125.15	113.18	115.45	119.94	110.94	112.78	110.3	110.79	115.61	113.63	110.38	117.8	121.94	120	122.55	117.69	116.43	112.5	112.77	110.54	113.36	117.48	125.85	123.06	118.16	117.05	124.2	119.58	124.77	118.03	120.59	118.47	113.12	112.93	113.12	113.66	118.02	115.78	110.93	120.91	119.32	110.59	123.5	120.75	120.26	109.66	113.88	136.64	110.67	119.57	115.28	108.74	126.65	125.26	125.65	124.61	121.01	133.23
0.128	97.697	109.43	125.36	113.18	115.54	120.04	111.11	112.86	110.39	110.88	115.72	113.77	110.5	117.9	122	120.12	122.68	117.8	116.54	112.6	112.9	110.66	113.47	117.57	125.97	123.18	118.26	117.23	124.34	119.75	124.9	118.18	120.72	118.62	113.28	113.08	113.27	113.83	118.12	115.92	111.12	121.02	119.4	110.69	123.58	120.88	120.36	109.86	114.14	136.83	110.8	119.64	115.37	108.84	126.76	125.32	125.77	124.68	121.12	133.28
0.1285	97.776	109.6	125.57	113.35	115.63	120.15	111.28	112.94	110.48	110.97	115.83	113.92	110.63	118	122.07	120.23	122.81	117.91	116.66	112.7	113.03	110.79	113.58	117.67	126.09	123.3	118.35	117.4	124.47	119.91	125.04	118.32	120.86	118.77	113.44	113.23	113.43	113.99	118.23	116.07	111.31	121.13	119.47	110.8	123.66	120.88	120.46	110.07	114.39	137.01	110.92	119.71	115.45	108.93	126.88	125.38	125.88	124.75	121.22	133.33
0.129	97.855	109.77	125.78	113.52	115.72	120.26	111.46	113.03	110.57	111.06	115.94	114.06	110.75	118.1	122.13	120.35	122.93	118.02	116.77	112.8	113.15	110.92	113.69	117.76	126.22	123.42	118.45	117.57	124.6	120.08	125.18	118.47	120.99	118.92	113.6	113.39	113.58	114.16	118.34	116.21	111.49	121.24	119.55	110.9	123.73	121	120.55	110.27	114.65	137.2	111.05	119.78	115.54	109.02	127	125.44	125.99	124.83	121.32	133.38
0.1295	97.935	109.95	125.99	113.69	115.81	120.37	111.63	113.11	110.66	111.15	116.05	114.2	110.88	118.2	122.2	120.46	123.06	118.13	116.88	112.91	113.28	111.04	113.8	117.86	126.34	123.54	118.55	117.75	124.73	120.25	125.31	118.61	121.12	119.07	113.75	113.54	113.74	114.32	118.44	116.35	111.68	121.35	119.63	111.01	123.81	121.11	120.65	110.48	114.9	137.38	111.17	119.85	115.62	109.11	127.11	125.5	126.1	124.9	121.43	133.44
0.13	98.014	110.12	126.2	113.86	115.9	120.47	111.8	113.19	110.75	111.24	116.16	114.34	111	118.3	122.26	120.58	123.19	118.24	116.99	113.01	113.41	111.17	113.91	117.95	126.46	123.67	118.65	117.92	124.87	120.42	125.45	118.76	121.26	119.22	113.91	113.69	113.89	114.49	118.55	116.49	111.87	121.47	119.7	111.11	123.89	121.23	120.74	110.68	115.15	137.57	111.3	119.92	115.71	109.21	127.23	125.56	126.22	124.97	121.53	133.49
0.1305	98.093	110.3	126.41	114.03	115.99	120.58	111.97	113.28	110.84	111.33	116.28	114.49	111.12	118.4	122.33	120.69	123.32	118.35	117.1	113.11	113.53	111.29	114.02	118.05	126.59	123.79	118.74	118.09	125	120.59	125.59	118.9	121.39	119.37	114.07	113.85	114.05	114.66	118.65	116.63	112.06	121.58	119.78	111.21	123.97	121.34	120.84	110.89	115.41	137.76	111.42	119.99	115.79	109.3	127.34	125.62	126.33	125.05	121.64	133.54
0.131	98.172	110.47	126.62	114.2	116.08	120.69	112.15	113.36	110.93	111.42	116.39	114.63	111.25	118.5	122.4	120.81	123.44	118.47	117.21	113.21	113.66	111.42	114.13	118.14	126.59	123.91	118.84	118.26	125.13	120.75	125.72	119.04	121.52	119.52	114.23	114	114.2	114.82	118.76	116.78	112.25	121.69	119.86	111.32	124.04	121.46	120.94	111.1	115.66	137.94	111.54	120.06	115.88	109.39	127.46	125.67	126.44	125.12	121.74	133.6
0.1315	98.251	110.65	126.83	114.37	116.17	120.8	112.32	113.44	111.02	111.51	116.5	114.77	111.37	118.6	122.46	120.92	123.57	118.58	117.33	113.32	113.79	111.55	114.24	118.24	126.75	124.03	118.94	118.44	125.26	120.92	125.86	119.19	121.66	119.68	114.39	114.15	114.36	114.99	118.87	116.92	112.44	121.8	119.93	111.42	124.12	121.57	121.03	111.3	115.91	137.94	111.67	120.13	115.96	109.49	127.58	125.73	126.55	125.19	121.84	133.65
0.132	98.33	110.82	127.04	114.54	116.26	120.91	112.49	113.53	111.02	111.6	116.61	114.91	111.5	118.71	122.53	121.04	123.7	118.69	117.44	113.42	113.91	111.67	114.35	118.33	126.91	124.15	119.04	118.61	125.39	121.09	125.99	119.33	121.79	119.83	114.55	114.31	114.52	115.15	118.97	117.06	112.63	121.91	120.01	111.53	124.2	121.69	121.13	111.51	116.17	138.16	111.79	120.2	116.05	109.58	127.69	125.79	126.66	125.26	121.95	133.7
0.1325	98.409	110.99	127.25	114.71	116.35	121.01	112.66	113.61	111.18	111.69	116.72	115.06	111.62	118.81	122.59	121.15	123.83	118.8	117.55	113.52	114.04	111.8	114.46	118.43	127.08	124.27	119.13	118.78	125.53	121.26	126.13	119.48	121.92	119.98	114.7	114.46	114.67	115.32	119.08	117.2	112.82	122.02	120.09	111.63	124.28	121.8	121.22	111.71	116.42	138.38	111.92	120.27	116.13	109.67	127.81	125.85	126.78	125.34	122.05	133.76
